지점,지점명,일시,기온(°C),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),지면온도(°C)
112,인천,2018-09-08 10:00,21.9,2.7,54,2.03,0,27.7
112,인천,2018-09-08 11:00,22.7,3.9,51,2.56,0,29.5
112,인천,2018-09-08 12:00,24.3,3.2,38,2.87,0,31.5
112,인천,2018-09-08 13:00,24.9,4.1,40,3.02,0,31.9
112,인천,2018-09-08 14:00,25.1,3.8,42,2.9,0,31.5
112,인천,2018-09-08 15:00,25.4,5.9,40,2.6,0,29.5
112,인천,2018-09-08 16:00,25.6,4.8,38,2.12,1,27.5
112,인천,2018-09-08 17:00,25.3,3.8,50,1.4,2,24.8
112,인천,2018-09-08 18:00,24.9,3.1,50,0.73,1,21.9
112,인천,2018-09-08 19:00,23.6,2.7,59,0.12,0,20.2
112,인천,2018-09-08 20:00,22.6,3.3,55,,0,19.1
112,인천,2018-09-08 21:00,21.8,2.7,58,,0,18.4
112,인천,2018-09-08 22:00,21.2,2.6,58,,0,17.8
112,인천,2018-09-08 23:00,20.4,2.6,57,,0,17.1
112,인천,2018-09-09 0:00,19.5,3.2,58,,0,16.4
112,인천,2018-09-09 1:00,18.9,3.8,60,,0,15.9
112,인천,2018-09-09 2:00,18.4,2.9,62,,0,15.6
112,인천,2018-09-09 3:00,18.1,2.8,63,,0,15.4
112,인천,2018-09-09 4:00,17.7,3.1,65,,0,15.1
112,인천,2018-09-09 5:00,17.3,2.7,68,,0,14.9
112,인천,2018-09-09 6:00,16.8,2.4,73,,0,14.7
112,인천,2018-09-09 7:00,17.1,3.1,68,0.11,0,15.1
112,인천,2018-09-09 8:00,18.5,2.5,61,0.67,0,18.6
112,인천,2018-09-09 9:00,19.9,1.6,58,1.38,0,23.5
112,인천,2018-09-09 10:00,21.4,2,56,2.03,0,27.5
112,인천,2018-09-09 11:00,22.7,2.2,53,2.48,0,30.1
112,인천,2018-09-09 12:00,23.7,3,46,2.82,0,31.7
112,인천,2018-09-09 13:00,24.4,3.3,45,2.94,2,32.4
112,인천,2018-09-09 14:00,25.7,2.9,46,2.85,2,32.6
112,인천,2018-09-09 15:00,25.3,3.3,43,2.55,1,31.3
112,인천,2018-09-09 16:00,25.4,3.4,50,1.98,1,28.7
112,인천,2018-09-09 17:00,25.1,3.7,50,1.36,0,25.5
112,인천,2018-09-09 18:00,24.2,3,55,0.65,0,22.5
112,인천,2018-09-09 19:00,23,3,62,0.11,6,20.5
112,인천,2018-09-09 20:00,22.3,3,69,,0,19.7
112,인천,2018-09-09 21:00,21.8,4,66,,0,19
112,인천,2018-09-09 22:00,20.9,3,70,,0,18.5
112,인천,2018-09-09 23:00,21.3,3.9,62,,2,18.1
112,인천,2018-09-10 0:00,21.4,4.7,59,,3,17.7
112,인천,2018-09-10 1:00,21.2,4.4,59,,4,17.4
112,인천,2018-09-10 2:00,20.8,3.8,60,,3,17.1
112,인천,2018-09-10 3:00,20.5,4.2,61,,6,17.1
112,인천,2018-09-10 4:00,20.2,3.6,62,,6,17
112,인천,2018-09-10 5:00,19.9,3.5,63,,3,16.6
112,인천,2018-09-10 6:00,19.5,3.1,66,,3,16.3
112,인천,2018-09-10 7:00,19.8,2.3,67,0.11,4,17
112,인천,2018-09-10 8:00,21.3,4.2,58,0.63,5,20.2
112,인천,2018-09-10 9:00,22.8,2.5,56,1.37,2,24.6
112,인천,2018-09-10 10:00,24.6,2.9,47,1.95,0,28.3
112,인천,2018-09-10 11:00,25,2.2,47,2.49,0,31.3
112,인천,2018-09-10 12:00,26.2,1.6,43,2.92,2,34.5
112,인천,2018-09-10 13:00,26.1,0.7,44,2.02,6,32
112,인천,2018-09-10 14:00,25.8,2.2,46,1.76,7,28.6
112,인천,2018-09-10 15:00,26.2,2.3,45,1.72,7,29.5
112,인천,2018-09-10 16:00,25.3,4.5,52,0.72,7,25.9
112,인천,2018-09-10 17:00,25.5,3.6,51,0.55,7,24.9
112,인천,2018-09-10 18:00,24.6,3.5,59,0.32,8,22.8
112,인천,2018-09-10 19:00,24.1,2.1,52,0.06,5,21.2
112,인천,2018-09-10 20:00,23.8,3.3,51,,6,20.4
112,인천,2018-09-10 21:00,23.4,4.2,51,,3,19.4
112,인천,2018-09-10 22:00,22.9,4.5,51,,4,18.7
112,인천,2018-09-10 23:00,21.9,4,52,,2,17.9
112,인천,2018-09-11 0:00,21.2,3.3,53,,0,17.4
112,인천,2018-09-11 1:00,20.5,3.1,53,,3,17
112,인천,2018-09-11 2:00,19.8,3.1,51,,3,16.6
112,인천,2018-09-11 3:00,19.4,2.6,53,,0,16.1
112,인천,2018-09-11 4:00,19.1,2.8,58,,0,15.9
112,인천,2018-09-11 5:00,18.6,2.5,55,,4,15.5
112,인천,2018-09-11 6:00,18.1,1.7,56,,6,15.3
112,인천,2018-09-11 7:00,18.2,4.1,51,0.08,7,15.5
112,인천,2018-09-11 8:00,19.7,2.5,49,0.55,8,18.8
112,인천,2018-09-11 9:00,20.6,2.8,49,1.16,8,22.2
112,인천,2018-09-11 10:00,22.4,2.4,43,1.71,7,26.7
112,인천,2018-09-11 11:00,22.9,3.9,42,2.19,8,28.3
112,인천,2018-09-11 12:00,24.5,3.8,39,2.78,7,32.6
112,인천,2018-09-11 13:00,24.7,2.9,42,2.63,8,31.7
112,인천,2018-09-11 14:00,24.6,3.6,42,2.22,8,29.7
112,인천,2018-09-11 15:00,24.9,2.8,44,1.36,8,28.2
112,인천,2018-09-11 16:00,25,3,44,1.24,9,27.4
112,인천,2018-09-11 17:00,24.4,3.1,47,0.79,9,25.1
112,인천,2018-09-11 18:00,23.8,2.4,49,0.44,8,23
112,인천,2018-09-11 19:00,23.4,2.1,51,0.05,10,21.4
112,인천,2018-09-11 20:00,22.9,2.4,52,,8,20.4
112,인천,2018-09-11 21:00,22.9,2.6,54,,9,20.1
112,인천,2018-09-11 22:00,22.5,4.1,52,,8,19.4
112,인천,2018-09-11 23:00,21.9,4.7,54,,9,18.7
112,인천,2018-09-12 0:00,21.1,3.2,57,,9,18.1
112,인천,2018-09-12 1:00,20.4,3.1,58,,8,17.6
112,인천,2018-09-12 2:00,19.8,3.3,60,,8,17
112,인천,2018-09-12 3:00,19.3,3.8,59,,3,16.4
112,인천,2018-09-12 4:00,19.1,3.6,58,,3,15.9
112,인천,2018-09-12 5:00,18.9,4.5,58,,1,15.5
112,인천,2018-09-12 6:00,18.5,3.8,60,,2,15.2
112,인천,2018-09-12 7:00,18.9,3.9,59,0.08,2,15.5
112,인천,2018-09-12 8:00,20.5,2.8,55,0.61,3,19
112,인천,2018-09-12 9:00,21.9,3.4,51,1.34,0,23.8
112,인천,2018-09-12 10:00,23.7,3.4,47,1.97,0,28.2
112,인천,2018-09-12 11:00,24.8,1.6,47,2.48,3,32.1
112,인천,2018-09-12 12:00,25,1.5,51,1.91,5,31.4
112,인천,2018-09-12 13:00,26.3,2.3,48,2.81,4,34.4
112,인천,2018-09-12 14:00,27,2.9,43,2.68,3,35.5
112,인천,2018-09-12 15:00,26.8,1.7,46,2.14,6,33.6
112,인천,2018-09-12 16:00,25.9,3.1,50,1.25,6,29
112,인천,2018-09-12 17:00,25.9,3.3,50,1.15,7,27.7
112,인천,2018-09-12 18:00,24.9,3.5,60,0.6,9,24.4
112,인천,2018-09-12 19:00,23.6,3.2,66,0.08,3,22.1
112,인천,2018-09-12 20:00,23.3,2.6,70,,3,21.1
112,인천,2018-09-12 21:00,23.2,2.1,62,,9,20.6
112,인천,2018-09-12 22:00,22.9,1.9,63,,8,20.2
112,인천,2018-09-12 23:00,22.6,2.1,66,,8,19.9
112,인천,2018-09-13 0:00,22.1,1.8,69,,9,19.7
112,인천,2018-09-13 1:00,22.1,1.8,67,,9,19.6
112,인천,2018-09-13 2:00,22,2,67,,8,19.3
112,인천,2018-09-13 3:00,21.9,2.6,69,,9,19.2
112,인천,2018-09-13 4:00,21.6,1.7,70,,9,19.2
112,인천,2018-09-13 5:00,21.4,1.9,71,,9,19.1
112,인천,2018-09-13 6:00,21.5,3,71,,9,19
112,인천,2018-09-13 7:00,21.4,3,71,0.02,9,19.3
112,인천,2018-09-13 8:00,21.5,3,69,0.17,10,20.1
112,인천,2018-09-13 9:00,22.4,3.5,65,0.55,9,22.9
112,인천,2018-09-13 10:00,23.2,2.6,64,0.85,9,25.2
112,인천,2018-09-13 11:00,23.6,3,63,0.86,9,25.9
112,인천,2018-09-13 12:00,24.7,2.5,61,1.29,9,29.4
112,인천,2018-09-13 13:00,25.6,3.1,57,1.56,8,32.5
112,인천,2018-09-13 14:00,26.3,2.4,54,2.19,7,35.4
112,인천,2018-09-13 15:00,27.2,1.7,54,2.01,7,34.6
112,인천,2018-09-13 16:00,27.1,2.4,53,1.54,8,31.6
112,인천,2018-09-13 17:00,27.4,0.9,51,1.31,7,29.3
112,인천,2018-09-13 18:00,26.1,2.2,61,0.43,8,24.8
112,인천,2018-09-13 19:00,24.8,2.7,72,0.03,7,22.7
112,인천,2018-09-13 20:00,24.2,0.9,72,,7,20.8
112,인천,2018-09-13 21:00,23.8,1.9,70,,7,20.3
112,인천,2018-09-13 22:00,23.4,2.8,67,,7,20.3
112,인천,2018-09-13 23:00,23.2,2.2,69,,9,20.4
112,인천,2018-09-14 0:00,23,2.8,69,,9,20.5
112,인천,2018-09-14 1:00,22.6,2.2,70,,7,19.7
112,인천,2018-09-14 2:00,22.2,2,71,,6,19.1
112,인천,2018-09-14 3:00,22,2.5,72,,4,18.9
112,인천,2018-09-14 4:00,22.1,4.6,72,,8,19.8
112,인천,2018-09-14 5:00,22,3.4,73,,9,19.6
112,인천,2018-09-14 6:00,21.9,3.6,74,,9,19.7
112,인천,2018-09-14 7:00,22,3.7,72,0.05,9,20.9
112,인천,2018-09-14 8:00,22.5,3.9,69,0.32,9,22.2
112,인천,2018-09-14 9:00,22.9,2.9,67,0.47,9,22.5
112,인천,2018-09-14 10:00,24,3.4,61,0.87,8,30.4
112,인천,2018-09-14 11:00,24.8,2.8,57,1.07,8,31.4
112,인천,2018-09-14 12:00,26.1,2.4,56,1.43,9,37
112,인천,2018-09-14 13:00,26.3,4.3,59,1.53,9,34.7
112,인천,2018-09-14 14:00,26,2.8,60,1.14,9,32.2
112,인천,2018-09-14 15:00,26.2,4,60,1.17,9,31
112,인천,2018-09-14 16:00,26,2.8,61,0.69,9,28.3
112,인천,2018-09-14 17:00,25.8,3.8,58,0.51,9,26.9
112,인천,2018-09-14 18:00,25.6,3.6,58,0.22,8,24.8
112,인천,2018-09-14 19:00,25.3,2.1,59,0,9,23.1
112,인천,2018-09-14 20:00,24.8,2.6,66,,9,22.7
112,인천,2018-09-14 21:00,24.7,1.7,66,,10,22.5
112,인천,2018-09-14 22:00,24.1,3.9,71,,10,22.2
112,인천,2018-09-14 23:00,22.5,2.1,91,,10,21.3
112,인천,2018-09-15 0:00,22.7,1.4,84,,10,21.4
112,인천,2018-09-15 1:00,22.7,1.3,83,,10,21.2
112,인천,2018-09-15 2:00,22.3,1.7,90,,10,21.1
112,인천,2018-09-15 3:00,21.9,3,88,,10,20.7
112,인천,2018-09-15 4:00,21.8,2.5,85,,10,20.7
112,인천,2018-09-15 5:00,21.7,3.3,85,,10,20.5
112,인천,2018-09-15 6:00,21.7,2.5,84,,10,20.6
112,인천,2018-09-15 7:00,21.8,3.9,81,0.03,10,21
112,인천,2018-09-15 8:00,22.1,3.6,78,0.23,9,22.7
112,인천,2018-09-15 9:00,23.5,2,71,0.78,9,27.4
112,인천,2018-09-15 10:00,24.4,4,67,1.31,10,30
112,인천,2018-09-15 11:00,24.6,3.3,69,0.94,10,28.4
112,인천,2018-09-15 12:00,24.8,2.9,68,0.71,10,29.2
112,인천,2018-09-15 13:00,24.6,1.9,74,0.67,10,25.6
112,인천,2018-09-15 14:00,23.9,1.9,80,0.18,10,24.4
112,인천,2018-09-15 15:00,23.4,2.1,84,0.13,10,23.3
112,인천,2018-09-15 16:00,23,2.4,83,0.17,10,23
112,인천,2018-09-15 17:00,23.2,2,83,0.17,10,23.8
112,인천,2018-09-15 18:00,23.1,1.9,86,0.17,9,22.9
112,인천,2018-09-15 19:00,22.9,2.4,85,0.01,0,21.8
112,인천,2018-09-15 20:00,23,1.9,86,,10,21.7
112,인천,2018-09-15 21:00,23,2,89,,9,21.4
112,인천,2018-09-15 22:00,23,1.8,93,,8,21.4
112,인천,2018-09-15 23:00,22.9,1.6,95,,9,21.3
112,인천,2018-09-16 0:00,23,1.9,93,,10,21.4
112,인천,2018-09-16 1:00,22.9,1.4,90,,10,21.2
112,인천,2018-09-16 2:00,22.6,2.4,89,,10,21.1
112,인천,2018-09-16 3:00,22.2,2.1,88,,10,20.7
112,인천,2018-09-16 4:00,22,1.9,90,,10,20.5
112,인천,2018-09-16 5:00,21.9,1.7,91,,10,20.6
112,인천,2018-09-16 6:00,21.7,2.1,86,,10,20.3
112,인천,2018-09-16 7:00,21.5,2,89,0.03,10,20.5
112,인천,2018-09-16 8:00,21.5,2,86,0.12,10,21.4
112,인천,2018-09-16 9:00,21.9,1.7,78,0.4,10,23.9
112,인천,2018-09-16 10:00,22.5,1.5,70,0.68,10,26.4
112,인천,2018-09-16 11:00,23.1,1.3,71,0.77,10,27.2
112,인천,2018-09-16 12:00,23.4,2.6,74,0.89,10,29.1
112,인천,2018-09-16 13:00,22.8,3,85,0.76,10,25.5
112,인천,2018-09-16 14:00,23.1,2.2,86,0.69,10,26.8
112,인천,2018-09-16 15:00,22.3,3.6,89,0.56,10,24
112,인천,2018-09-16 16:00,21.8,3,92,0.38,10,22.5
112,인천,2018-09-16 17:00,21.5,3.4,95,0.19,10,21.9
112,인천,2018-09-16 18:00,21.3,3.8,94,0.13,10,21.3
112,인천,2018-09-16 19:00,21.3,3.6,94,0.02,10,20.9
112,인천,2018-09-16 20:00,21.4,3.1,95,,9,20.8
112,인천,2018-09-16 21:00,21.5,2.9,93,,10,20.6
112,인천,2018-09-16 22:00,21.1,1.8,84,,10,20.2
112,인천,2018-09-16 23:00,21.3,2.7,78,,10,19.9
112,인천,2018-09-17 0:00,20.9,1.9,80,,10,19.5
112,인천,2018-09-17 1:00,20.7,2.9,76,,10,19.3
112,인천,2018-09-17 2:00,20.7,3.9,84,,10,19.4
112,인천,2018-09-17 3:00,20.5,2,81,,10,19.2
112,인천,2018-09-17 4:00,19.6,2.9,85,,9,18.5
112,인천,2018-09-17 5:00,19.1,2.1,91,,9,17.8
112,인천,2018-09-17 6:00,18.5,2.4,93,,5,16.9
112,인천,2018-09-17 7:00,18.4,1.7,89,0.1,5,17.7
112,인천,2018-09-17 8:00,19,2.9,84,0.5,5,19.4
112,인천,2018-09-17 9:00,20.7,0.6,70,1.25,7,25
112,인천,2018-09-17 10:00,21.1,3.2,72,1.63,4,27.5
112,인천,2018-09-17 11:00,21.9,3.2,67,2.4,1,32
112,인천,2018-09-17 12:00,23,3.8,59,2.75,1,35.1
112,인천,2018-09-17 13:00,24.2,2.7,56,2.9,1,37.3
112,인천,2018-09-17 14:00,24.5,3.5,57,2.78,1,37.1
112,인천,2018-09-17 15:00,24.9,3.8,55,2.43,1,35.9
112,인천,2018-09-17 16:00,24.6,4.2,54,1.96,2,32.6
112,인천,2018-09-17 17:00,24.3,3.3,57,1.34,3,28.1
112,인천,2018-09-17 18:00,23.7,3.1,61,0.6,4,22.8
112,인천,2018-09-17 19:00,22.1,3.1,66,0.06,0,20.3
112,인천,2018-09-17 20:00,21.3,3.4,65,,7,19
112,인천,2018-09-17 21:00,21.1,3,68,,7,18.5
112,인천,2018-09-17 22:00,21.1,1.7,76,,8,18.4
112,인천,2018-09-17 23:00,20.7,1.3,82,,5,17.9
112,인천,2018-09-18 0:00,20.1,1.7,73,,8,17.7
112,인천,2018-09-18 1:00,20.2,2.4,72,,9,17.8
112,인천,2018-09-18 2:00,19.8,2.5,73,,7,17.3
112,인천,2018-09-18 3:00,19.5,1.4,71,,8,17
112,인천,2018-09-18 4:00,19.2,1.4,78,,7,16.7
112,인천,2018-09-18 5:00,18.9,2.2,81,,7,16.4
112,인천,2018-09-18 6:00,18.6,1.5,77,,8,16.9
112,인천,2018-09-18 7:00,18.7,1.4,80,0.04,8,17.7
112,인천,2018-09-18 8:00,19.4,1.1,79,0.26,9,20
112,인천,2018-09-18 9:00,20.4,1.1,69,0.74,9,22.5
112,인천,2018-09-18 10:00,21.6,1.5,59,1.17,9,25.5
112,인천,2018-09-18 11:00,22.4,2.1,53,1.45,9,29.4
112,인천,2018-09-18 12:00,23.1,2,46,1.79,9,31.1
112,인천,2018-09-18 13:00,23.9,2.2,53,2.08,9,33.6
112,인천,2018-09-18 14:00,23.8,2.3,49,1.32,9,29.9
112,인천,2018-09-18 15:00,24.2,3,50,1.63,8,32.2
112,인천,2018-09-18 16:00,24.7,3.5,43,1.7,8,31.2
112,인천,2018-09-18 17:00,23.8,2.8,51,0.95,7,25.6
112,인천,2018-09-18 18:00,23.6,2.7,58,0.53,7,22.6
112,인천,2018-09-18 19:00,22.3,1.3,71,0.03,7,20.8
112,인천,2018-09-18 20:00,22,1.2,63,,9,20.2
112,인천,2018-09-18 21:00,21.8,0.8,61,,8,19.6
112,인천,2018-09-18 22:00,22,2.3,64,,10,19.3
112,인천,2018-09-18 23:00,21.6,1.8,68,,7,19
112,인천,2018-09-19 0:00,21.4,1.8,70,,8,18.7
112,인천,2018-09-19 1:00,21,2.2,68,,8,18.4
112,인천,2018-09-19 2:00,20.4,2.6,66,,8,17.9
112,인천,2018-09-19 3:00,20.4,0.8,63,,9,18.3
112,인천,2018-09-19 4:00,20.4,1.7,68,,9,18.4
112,인천,2018-09-19 5:00,20,1.6,72,,9,18.3
112,인천,2018-09-19 6:00,19.7,1.3,79,,9,17.8
112,인천,2018-09-19 7:00,19.8,0.6,82,0.05,9,19
112,인천,2018-09-19 8:00,20.4,1.1,77,0.22,9,20.3
112,인천,2018-09-19 9:00,21,1.1,70,0.6,7,23
112,인천,2018-09-19 10:00,22.2,0.5,66,0.8,9,24.6
112,인천,2018-09-19 11:00,22.7,1.4,65,1.05,9,27.1
112,인천,2018-09-19 12:00,23.6,1.9,61,1.51,9,30.4
112,인천,2018-09-19 13:00,24,2.1,62,1.58,9,30.9
112,인천,2018-09-19 14:00,23.7,2.4,64,1.03,10,28.6
112,인천,2018-09-19 15:00,23.8,1.3,63,0.74,10,26.8
112,인천,2018-09-19 16:00,23.4,3.3,67,0.47,10,24.9
112,인천,2018-09-19 17:00,23,2.1,69,0.3,10,23.6
112,인천,2018-09-19 18:00,22.6,2.7,71,0.14,10,22.2
112,인천,2018-09-19 19:00,22.2,2.2,74,0.01,10,21.2
112,인천,2018-09-19 20:00,21,2.2,78,,10,20.4
112,인천,2018-09-19 21:00,19.7,2.8,85,,10,19.6
112,인천,2018-09-19 22:00,18.9,3.3,83,,10,18.9
112,인천,2018-09-19 23:00,19.3,3.2,67,,10,18.4
112,인천,2018-09-20 0:00,19.6,2.8,64,,10,18.4
112,인천,2018-09-20 1:00,19.9,2.9,69,,10,18.3
112,인천,2018-09-20 2:00,20,3.2,66,,10,18.2
112,인천,2018-09-20 3:00,19.8,2.8,66,,10,18.1
112,인천,2018-09-20 4:00,19.9,3.5,68,,10,18
112,인천,2018-09-20 5:00,20,4.8,69,,10,18
112,인천,2018-09-20 6:00,19.1,4.1,87,,10,18.2
112,인천,2018-09-20 7:00,18.2,5.2,96,0,10,18.2
112,인천,2018-09-20 8:00,18.2,4.4,96,0.12,10,19
112,인천,2018-09-20 9:00,18.2,4.7,95,0.22,10,19.1
112,인천,2018-09-20 10:00,18.4,5,93,0.26,10,19.9
112,인천,2018-09-20 11:00,18.9,4.2,92,0.53,10,21.3
112,인천,2018-09-20 12:00,19.1,4.5,94,0.55,10,22.2
112,인천,2018-09-20 13:00,19.3,5.6,88,0.53,10,22.2
112,인천,2018-09-20 14:00,19.5,4.7,86,0.35,10,20.9
112,인천,2018-09-20 15:00,19.5,5.4,82,0.19,10,20.5
112,인천,2018-09-20 16:00,19.3,3.8,86,0.23,10,19.6
112,인천,2018-09-20 17:00,19.2,4,84,0.16,10,19.6
112,인천,2018-09-20 18:00,19.4,5.2,81,0.05,10,18.8
112,인천,2018-09-20 19:00,19.1,4.7,87,0,10,18.3
112,인천,2018-09-20 20:00,18.5,4.4,95,,10,18.1
112,인천,2018-09-20 21:00,18.5,4.1,94,,10,18
112,인천,2018-09-20 22:00,18.7,3.6,90,,10,18
112,인천,2018-09-20 23:00,18.8,2.6,91,,10,18.2
112,인천,2018-09-21 0:00,19,2.8,86,,10,18.2
112,인천,2018-09-21 1:00,19.2,3.5,84,,10,18.1
112,인천,2018-09-21 2:00,19,4,87,,10,17.9
112,인천,2018-09-21 3:00,18.5,3.5,95,,10,18
112,인천,2018-09-21 4:00,18.1,3.9,98,,10,17.9
112,인천,2018-09-21 5:00,18,3.5,98,,10,17.8
112,인천,2018-09-21 6:00,17.8,3.7,98,,10,17.7
112,인천,2018-09-21 7:00,17.7,2.8,99,0,10,17.8
112,인천,2018-09-21 8:00,17.9,3.7,98,0.16,10,18.6
112,인천,2018-09-21 9:00,18.1,4.2,98,0.24,10,19.1
112,인천,2018-09-21 10:00,18.4,4.6,98,0.39,10,20.5
112,인천,2018-09-21 11:00,19.1,1.7,96,0.62,10,21
112,인천,2018-09-21 12:00,19.2,2.3,98,0.34,10,22
112,인천,2018-09-21 13:00,20.2,3,87,1.37,9,30.8
112,인천,2018-09-21 14:00,21.2,2.9,79,1.78,9,30.3
112,인천,2018-09-21 15:00,21.5,2,77,1.17,10,26.3
112,인천,2018-09-21 16:00,21.2,1.7,78,0.22,10,23.8
112,인천,2018-09-21 17:00,21.2,1.8,76,0.13,10,21.9
112,인천,2018-09-21 18:00,21,2.1,79,0.07,9,21.2
112,인천,2018-09-21 19:00,20.8,0.6,77,0.02,10,20.5
112,인천,2018-09-21 20:00,20.6,1.1,78,,9,20.3
112,인천,2018-09-21 21:00,20.6,1.5,78,,9,19.7
112,인천,2018-09-21 22:00,20.6,1.6,82,,7,19.7
112,인천,2018-09-21 23:00,20.7,1.8,83,,4,19.3
112,인천,2018-09-22 0:00,20.5,2.7,89,,6,19
112,인천,2018-09-22 1:00,20.1,1.6,93,,0,18
112,인천,2018-09-22 2:00,19.8,1.3,94,,2,17.5
112,인천,2018-09-22 3:00,19.9,0.5,94,,8,18.1
112,인천,2018-09-22 4:00,17.7,5.5,96,,10,17.8
112,인천,2018-09-22 5:00,17.9,1.9,94,,8,17.4
112,인천,2018-09-22 6:00,17.9,0.9,88,,1,16.4
112,인천,2018-09-22 7:00,18,1.4,89,0.05,0,16.7
112,인천,2018-09-22 8:00,19.5,1,88,0.53,0,21
112,인천,2018-09-22 9:00,21.1,1.6,73,1.19,0,27.3
112,인천,2018-09-22 10:00,22.4,2.9,51,1.85,1,31.6
112,인천,2018-09-22 11:00,23.5,4.4,43,2.43,1,33.5
112,인천,2018-09-22 12:00,24,5,36,2.75,3,34.5
112,인천,2018-09-22 13:00,24.3,4.8,35,2.87,2,35.8
112,인천,2018-09-22 14:00,24.4,4.4,37,2.76,2,35.4
112,인천,2018-09-22 15:00,23.9,5,44,2.41,3,32.9
112,인천,2018-09-22 16:00,24.1,4,33,1.91,2,30.9
112,인천,2018-09-22 17:00,23.9,3.4,30,1.24,1,24.7
112,인천,2018-09-22 18:00,22.7,3,44,0.51,1,19.2
112,인천,2018-09-22 19:00,21.4,2.8,48,0.04,0,17.3
112,인천,2018-09-22 20:00,20.9,2.9,51,,0,16.8
112,인천,2018-09-22 21:00,20.1,2.1,58,,0,16
112,인천,2018-09-22 22:00,19.2,1.5,65,,0,15.5
112,인천,2018-09-22 23:00,19.2,1.1,55,,1,15.3
112,인천,2018-09-23 0:00,18.5,1.9,63,,3,15.2
112,인천,2018-09-23 1:00,18.2,1.7,55,,4,15.3
112,인천,2018-09-23 2:00,17.9,1.6,60,,5,15.5
112,인천,2018-09-23 3:00,18.3,2.3,62,,9,16.3
112,인천,2018-09-23 4:00,18.5,2,63,,10,16.4
112,인천,2018-09-23 5:00,18.3,3.5,69,,10,16
112,인천,2018-09-23 6:00,18.3,4,67,,10,15.9
112,인천,2018-09-23 7:00,18.2,2.7,70,0.01,9,16.8
112,인천,2018-09-23 8:00,19.1,1.3,65,0.42,5,17.9
112,인천,2018-09-23 9:00,19.5,1.1,62,0.64,9,19.6
112,인천,2018-09-23 10:00,20,2.4,66,0.59,8,22
112,인천,2018-09-23 11:00,21,3.1,59,2.04,7,28.8
112,인천,2018-09-23 12:00,21.9,1.2,53,2.02,5,31
112,인천,2018-09-23 13:00,23.1,2.2,47,2.62,3,32.6
112,인천,2018-09-23 14:00,24,1.9,47,2.63,3,33.3
112,인천,2018-09-23 15:00,24,3.2,46,2.36,2,30.9
112,인천,2018-09-23 16:00,23.4,5,42,1.86,1,26.7
112,인천,2018-09-23 17:00,23.1,3.7,49,1.18,1,23.5
112,인천,2018-09-23 18:00,22.2,4.6,49,0.49,3,19.2
112,인천,2018-09-23 19:00,21.5,5.1,49,0.03,0,18.2
112,인천,2018-09-23 20:00,20.7,4.4,45,,0,16.7
112,인천,2018-09-23 21:00,20,3.4,47,,0,15.9
112,인천,2018-09-23 22:00,19.1,4,56,,0,14.8
112,인천,2018-09-23 23:00,18.8,4.4,55,,0,15
112,인천,2018-09-24 0:00,18.1,3.9,62,,0,14.2
112,인천,2018-09-24 1:00,18,3,58,,0,14.1
112,인천,2018-09-24 2:00,17.8,2.1,56,,0,13.2
112,인천,2018-09-24 3:00,17.9,2.5,55,,2,13.6
112,인천,2018-09-24 4:00,17.9,3,54,,1,13.5
112,인천,2018-09-24 5:00,18,3.9,56,,2,14.3
112,인천,2018-09-24 6:00,17.3,2.7,62,,0,12.5
112,인천,2018-09-24 7:00,16.4,2.7,64,0.02,2,13.3
112,인천,2018-09-24 8:00,17,4,55,0.52,2,15.3
112,인천,2018-09-24 9:00,17.9,3.4,47,1.26,1,20.2
112,인천,2018-09-24 10:00,18.5,4.6,46,1.95,1,25.2
112,인천,2018-09-24 11:00,19.1,5.1,37,2.48,1,28.5
112,인천,2018-09-24 12:00,19.8,5,37,2.83,1,30.7
112,인천,2018-09-24 13:00,20,5.2,37,2.91,1,31.5
112,인천,2018-09-24 14:00,20.7,3.8,36,2.76,1,31.8
112,인천,2018-09-24 15:00,20.8,4.9,36,2.41,1,29.6
112,인천,2018-09-24 16:00,20.8,3.9,40,1.88,1,26.5
112,인천,2018-09-24 17:00,20.5,4.2,47,1.19,1,21.2
112,인천,2018-09-24 18:00,19.6,3.7,50,0.52,0,17.8
112,인천,2018-09-24 19:00,18.8,2.7,52,0.03,0,16.1
112,인천,2018-09-24 20:00,18.3,3.1,53,,0,15.2
112,인천,2018-09-24 21:00,17.5,2.9,52,,0,14.4
112,인천,2018-09-24 22:00,16.4,3.5,60,,0,13.7
112,인천,2018-09-24 23:00,15.4,2.1,61,,0,13.2
112,인천,2018-09-25 0:00,14.8,2.9,61,,0,12.8
112,인천,2018-09-25 1:00,14.4,2.3,64,,0,12.4
112,인천,2018-09-25 2:00,14.1,2.7,65,,0,12.1
112,인천,2018-09-25 3:00,13.7,2.5,67,,0,11.8
112,인천,2018-09-25 4:00,13.3,2.6,67,,0,11.6
112,인천,2018-09-25 5:00,13.2,2.5,70,,0,11.4
112,인천,2018-09-25 6:00,12.8,2.8,73,,0,11.1
112,인천,2018-09-25 7:00,12.6,2.9,75,0.05,0,11.3
112,인천,2018-09-25 8:00,14.2,2.4,66,0.55,0,14.1
112,인천,2018-09-25 9:00,15.8,2.1,60,1.25,0,20.1
112,인천,2018-09-25 10:00,17.8,2.4,47,1.9,0,25.3
112,인천,2018-09-25 11:00,19.8,2,43,2.42,0,29.8
